Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Backstab (Small PvE),Riposte (Small PvE),Riposte (Large PvE),Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Greataxe,Putrescence Cleaver,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,,,,,,Slash + Slash,Slash + Slash,Slash + Slash,,,,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hammer,Club,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Curved Club,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Spiked Club,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Stone Club,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Mace,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Morning Star,Strike,Strike,Strike,Strike,Pierce,,Strike,Strike,Strike,Strike,Strike,Pierce,Pierce,Pierce,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Pierce,,Strike,Strike,Strike,Strike,Strike,Pierce,Pierce,Pierce,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Pierce,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Pierce,Strike,Strike,Strike,Strike,Strike,Pierce,Strike
Hammer,Warpick,Pierce,Pierce,Pierce,Pierce,Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Strike,Pierce,Pierce,Pierce,Pierce,Pierce,Strike,Pierce
Hammer,Hammer,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Monk's Flamemace,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Varré's Bouquet,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Envoy's Horn,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Nox Flowing Hammer,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Ringed Finger,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Scepter of the All-Knowing,Strike,Strike,Strike,Strike,Pierce,,Strike,Strike,Strike,Strike,Strike,Pierce,Pierce,Pierce,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Pierce,,Strike,Strike,Strike,Strike,Strike,Pierce,Pierce,Pierce,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Pierce,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Pierce,Strike,Strike,Strike,Strike,Strike,Pierce,Strike
Hammer,Flowerstone Gavel,Pierce,Pierce,Pierce,Pierce,Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Hammer,Marika's Hammer,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flail,Flail,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Flail,Nightrider Flail,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Flail,Chainlink Flail,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Flail,Family Heads,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Flail,Serpent Flail,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Flail,Bastard's Stars,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Hammer,Large Club,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Curved Great Club,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Great Mace,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Pickaxe,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Great Hammer,Brick Hammer,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Battle Hammer,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Rotten Battle Hammer,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Celebrant's Skull,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Great Stars,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Black Steel Greathammer,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Smithscript Greathammer,Strike,Strike,Strike,Strike,,,Strike + (Strike Thrown),,Strike + Strike + (Strike Thrown),,Strike,Strike + (Strike Thrown),Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike + (Strike Thrown),,Strike + Strike + (Strike Thrown),,Strike,Strike + (Strike Thrown),Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Greathorn Hammer,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Envoy's Long Horn,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Cranial Vessel Candlestand,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Beastclaw Greathammer,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Great Hammer,Devourer's Scepter,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
